default,contact,duration,campaign,pdays,previous,poutcome,y
0,2,72,3,999,0,3,0
2,2,119,9,999,0,3,0
0,2,100,2,999,0,3,0
0,2,80,3,999,0,3,0
0,2,132,2,999,0,3,0
0,2,140,3,999,0,3,0
0,2,130,2,999,0,3,0
2,2,251,4,999,0,3,0
0,2,71,2,999,0,3,0
2,2,52,3,999,0,3,0
0,2,108,4,999,0,3,0
0,2,150,3,999,0,3,0
2,2,25,7,999,0,3,0
0,2,90,3,999,0,3,0
2,2,51,4,999,0,3,0
0,2,361,3,999,0,3,0
0,2,88,4,999,0,3,0
0,2,372,2,999,0,3,0
0,2,360,2,999,0,3,0
0,2,63,1,999,0,3,0
0,2,550,3,999,0,3,0
2,2,133,1,999,0,3,0
2,2,68,1,999,0,3,0
0,2,175,2,999,0,3,0
0,2,202,1,999,0,3,0
0,2,192,8,999,0,3,0
2,2,484,1,999,0,3,0
0,2,230,2,999,0,3,0
0,2,403,1,999,0,3,0
2,2,178,1,999,0,3,0
0,2,502,5,999,0,3,1
0,2,338,2,999,0,3,0
0,2,205,3,999,0,3,0
0,2,92,2,999,0,3,0
2,2,268,1,999,0,3,0
0,2,185,2,999,0,3,0
0,2,163,1,999,0,3,0
2,2,362,1,999,0,3,0
0,2,367,3,999,0,3,0
2,2,230,3,999,0,3,0
0,2,26,1,999,0,3,0
2,2,63,2,999,0,3,0
0,2,493,1,999,0,3,0
0,2,113,3,999,0,3,0
0,2,215,1,999,0,3,0
0,2,947,4,999,0,3,1
0,2,177,2,999,0,3,0
0,2,123,1,999,0,3,0
0,2,1075,2,999,0,3,0
2,2,21,1,999,0,3,0
2,2,114,1,999,0,3,0
0,2,526,2,999,0,3,1
0,2,163,1,999,0,3,0
0,2,245,1,999,0,3,0
0,2,394,1,999,0,3,1
0,2,258,1,999,0,3,0
0,2,659,2,999,0,3,1
2,2,417,1,999,0,3,0
2,2,40,1,999,0,3,0
2,2,527,1,999,0,3,0
0,2,651,1,999,0,3,0
2,2,129,1,999,0,3,0
0,2,409,2,999,0,3,0
0,2,283,1,999,0,3,0
0,2,144,2,999,0,3,0
2,2,97,4,999,0,3,0
2,2,168,4,999,0,3,0
2,2,101,1,999,0,3,0
0,2,67,2,999,0,3,0
0,2,64,1,999,0,3,0
2,2,143,1,999,0,3,0
2,2,70,1,999,0,3,0
0,2,1036,1,999,0,3,1
0,2,384,1,999,0,3,0
0,2,172,2,999,0,3,0
2,2,105,3,999,0,3,0
0,2,60,5,999,0,3,0
0,2,26,1,999,0,3,0
2,2,364,13,999,0,3,0
2,2,227,1,999,0,3,0
0,2,151,3,999,0,3,0
0,2,464,1,999,0,3,0
0,2,68,21,999,0,3,0
2,2,464,1,999,0,3,0
2,2,389,1,999,0,3,0
0,2,185,1,999,0,3,0
0,2,128,3,999,0,3,0
0,2,88,2,999,0,3,0
2,2,136,7,999,0,3,0
2,2,123,1,999,0,3,0
0,2,266,2,999,0,3,0
2,2,466,1,999,0,3,0
2,2,80,1,999,0,3,0
0,2,490,1,999,0,3,0
0,2,232,1,999,0,3,0
0,2,61,2,999,0,3,0
0,2,537,5,999,0,3,0
2,2,197,1,999,0,3,0
0,2,464,2,999,0,3,0
0,2,447,2,999,0,3,0
0,2,164,1,999,0,3,0
0,2,184,1,999,0,3,0
2,2,127,1,999,0,3,0
0,2,373,2,999,0,3,0
0,2,42,1,999,0,3,0
0,2,132,6,999,0,3,0
0,2,579,2,999,0,3,0
0,2,180,1,999,0,3,0
0,2,159,1,999,0,3,0
2,2,66,6,999,0,3,0
0,2,239,1,999,0,3,0
0,2,95,1,999,0,3,0
0,2,156,1,999,0,3,0
2,2,89,1,999,0,3,0
0,2,174,1,999,0,3,0
0,2,59,3,999,0,3,0
0,2,193,4,999,0,3,0
0,2,215,1,999,0,3,0
2,2,563,1,999,0,3,1
0,2,273,1,999,0,3,0
2,2,258,1,999,0,3,0
0,2,223,1,999,0,3,0
0,2,76,1,999,0,3,0
0,2,920,2,999,0,3,0
0,2,152,2,999,0,3,0
2,2,130,1,999,0,3,0
2,2,21,1,999,0,3,0
2,2,118,1,999,0,3,0
0,2,113,2,999,0,3,0
0,2,369,2,999,0,3,0
0,2,122,1,999,0,3,0
0,2,445,1,999,0,3,0
2,2,47,2,999,0,3,0
2,2,425,2,999,0,3,0
0,2,142,4,999,0,3,0
0,2,317,6,999,0,3,0
0,2,184,1,999,0,3,0
2,2,354,1,999,0,3,0
0,2,82,3,999,0,3,0
2,2,105,3,999,0,3,0
0,2,83,1,999,0,3,0
0,2,209,2,999,0,3,0
2,2,53,2,999,0,3,0
0,2,210,2,999,0,3,0
2,2,381,2,999,0,3,0
0,2,112,1,999,0,3,0
0,2,278,1,999,0,3,0
2,2,183,3,999,0,3,0
2,2,389,1,999,0,3,0
0,2,69,1,999,0,3,0
0,2,24,1,999,0,3,0
0,2,143,2,999,0,3,0
0,2,302,1,999,0,3,0
2,2,68,1,999,0,3,0
2,2,183,5,999,0,3,0
2,2,49,1,999,0,3,0
0,2,148,2,999,0,3,0
0,2,481,1,999,0,3,0
2,2,45,1,999,0,3,0
0,2,121,4,999,0,3,0
0,2,180,1,999,0,3,0
2,2,283,5,999,0,3,0
0,2,312,1,999,0,3,0
0,2,147,1,999,0,3,0
2,2,178,4,999,0,3,0
0,2,154,2,999,0,3,0
0,2,326,3,999,0,3,0
0,2,362,2,999,0,3,0
0,2,72,3,999,0,3,0
0,2,121,4,999,0,3,0
0,2,1068,1,999,0,3,1
0,2,101,2,999,0,3,0
2,2,210,2,999,0,3,0
0,2,163,2,999,0,3,0
0,2,306,4,999,0,3,0
2,2,313,2,999,0,3,0
0,2,94,4,999,0,3,0
2,2,658,2,999,0,3,0
0,2,250,2,999,0,3,0
2,2,493,3,999,0,3,0
2,2,23,2,999,0,3,0
0,2,562,3,999,0,3,0
2,2,490,12,999,0,3,0
2,2,140,4,999,0,3,0
0,2,302,1,999,0,3,0
0,2,46,2,999,0,3,0
0,2,149,8,999,0,3,0
0,2,88,1,999,0,3,0
2,2,118,3,999,0,3,0
0,2,230,3,999,0,3,1
0,2,426,3,999,0,3,0
2,2,403,6,999,0,3,0
2,2,169,1,999,0,3,0
0,2,123,4,999,0,3,0
0,2,221,7,999,0,3,0
0,2,169,1,999,0,3,0
0,2,102,2,999,0,3,0
0,2,214,2,999,0,3,0
0,2,572,4,999,0,3,0
2,2,147,1,999,0,3,0
2,2,124,3,999,0,3,0
0,2,105,11,999,0,3,0
0,2,171,2,999,0,3,0
2,2,498,1,999,0,3,0
0,2,50,2,999,0,3,0
0,2,31,3,999,0,3,0
2,2,266,2,999,0,3,0
2,2,163,2,999,0,3,0
0,2,304,2,999,0,3,0
0,2,469,2,999,0,3,0
0,2,45,3,999,0,3,0
0,2,249,2,999,0,3,0
0,2,85,8,999,0,3,0
0,2,79,3,999,0,3,0
0,2,70,3,999,0,3,0
0,2,758,3,999,0,3,0
2,2,466,2,999,0,3,0
0,2,200,2,999,0,3,0
0,2,87,2,999,0,3,0
0,2,966,3,999,0,3,0
2,2,747,2,999,0,3,1
0,2,430,2,999,0,3,0
2,2,241,5,999,0,3,0
0,2,147,1,999,0,3,0
0,2,131,2,999,0,3,0
0,2,541,1,999,0,3,0
0,2,281,4,999,0,3,0
0,2,158,1,999,0,3,0
0,2,201,3,999,0,3,0
0,2,56,3,999,0,3,0
2,2,91,3,999,0,3,0
0,2,187,9,999,0,3,0
0,2,409,4,999,0,3,0
0,2,269,3,999,0,3,0
0,2,221,2,999,0,3,0
2,2,255,3,999,0,3,0
2,2,71,4,999,0,3,0
2,2,184,3,999,0,3,0
2,2,67,2,999,0,3,0
0,2,276,2,999,0,3,0
2,2,41,5,999,0,3,0
2,2,145,2,999,0,3,0
0,2,424,2,999,0,3,0
0,2,612,2,999,0,3,0
0,2,282,7,999,0,3,0
0,2,198,1,999,0,3,0
2,2,76,2,999,0,3,0
0,2,102,2,999,0,3,0
0,2,60,9,999,0,3,0
0,2,252,4,999,0,3,0
0,2,23,2,999,0,3,0
0,2,555,5,999,0,3,1
0,2,200,3,999,0,3,0
0,2,1330,6,999,0,3,0
0,2,157,3,999,0,3,0
0,2,218,2,999,0,3,0
0,2,548,8,999,0,3,0
0,2,176,4,999,0,3,0
0,2,335,2,999,0,3,0
0,2,142,2,999,0,3,0
0,2,267,1,999,0,3,0
0,2,86,1,999,0,3,0
0,2,129,4,999,0,3,0
0,2,322,5,999,0,3,0
0,2,111,3,999,0,3,0
0,2,106,2,999,0,3,0
0,2,136,1,999,0,3,0
2,2,228,2,999,0,3,0
2,2,71,1,999,0,3,0
0,2,29,32,999,0,3,0
0,2,150,5,999,0,3,0
2,2,252,5,999,0,3,0
2,2,518,1,999,0,3,0
2,2,42,1,999,0,3,0
0,2,140,3,999,0,3,0
0,2,144,2,999,0,3,0
2,2,303,2,999,0,3,0
0,2,171,1,999,0,3,0
0,2,132,5,999,0,3,0
0,2,288,1,999,0,3,0
0,2,73,3,999,0,3,0
0,2,230,4,999,0,3,0
0,2,685,5,999,0,3,0
0,2,82,1,999,0,3,0
0,2,345,3,999,0,3,0
2,2,75,5,999,0,3,0
2,2,223,2,999,0,3,0
2,2,479,3,999,0,3,0
2,2,156,5,999,0,3,0
0,2,80,3,999,0,3,0
0,2,204,5,999,0,3,0
0,2,360,3,999,0,3,0
0,2,126,1,999,0,3,0
0,2,148,4,999,0,3,0
0,2,267,10,999,0,3,0
0,2,290,1,999,0,3,0
0,2,136,4,999,0,3,0
0,2,127,6,999,0,3,0
2,2,56,8,999,0,3,0
2,2,777,4,999,0,3,1
0,2,32,2,999,0,3,0
2,2,235,1,999,0,3,0
2,2,91,1,999,0,3,0
2,2,198,1,999,0,3,0
0,2,164,2,999,0,3,0
2,2,98,4,999,0,3,0
0,2,92,3,999,0,3,0
0,2,53,1,999,0,3,0
0,2,349,4,999,0,3,0
0,2,178,1,999,0,3,0
0,2,532,2,999,0,3,0
0,2,164,4,999,0,3,0
0,2,35,6,999,0,3,0
0,2,20,20,999,0,3,0
0,2,154,2,999,0,3,0
0,2,930,1,999,0,3,0
0,2,392,3,999,0,3,0
2,2,213,2,999,0,3,0
2,2,18,1,999,0,3,0
2,2,393,3,999,0,3,0
2,2,746,2,999,0,3,0
2,2,351,6,999,0,3,0
2,2,174,2,999,0,3,0
2,2,142,3,999,0,3,0
2,2,229,8,999,0,3,0
0,2,261,8,999,0,3,0
0,2,289,2,999,0,3,0
0,2,227,15,999,0,3,0
0,2,115,2,999,0,3,0
2,2,178,2,999,0,3,0
2,2,41,2,999,0,3,0
0,2,154,2,999,0,3,0
0,2,100,4,999,0,3,0
0,2,61,7,999,0,3,0
2,2,181,16,999,0,3,0
0,2,205,2,999,0,3,0
0,2,468,8,999,0,3,0
0,2,358,3,999,0,3,0
2,2,442,11,999,0,3,0
0,2,1576,3,999,0,3,0
0,2,83,6,999,0,3,0
2,2,134,3,999,0,3,0
0,2,28,8,999,0,3,0
0,2,92,5,999,0,3,0
0,2,217,4,999,0,3,0
0,2,134,8,999,0,3,0
2,2,222,2,999,0,3,0
2,2,179,7,999,0,3,0
0,2,110,3,999,0,3,0
2,2,444,2,999,0,3,1
0,2,548,2,999,0,3,0
0,2,16,13,999,0,3,0
2,2,213,3,999,0,3,0
0,2,402,9,999,0,3,0
2,2,312,3,999,0,3,0
2,2,280,2,999,0,3,0
0,2,689,3,999,0,3,0
0,2,716,4,999,0,3,0
0,2,43,12,999,0,3,0
0,2,39,10,999,0,3,0
2,2,90,4,999,0,3,0
0,2,194,4,999,0,3,0
0,2,984,4,999,0,3,0
2,2,153,9,999,0,3,0
0,2,59,4,999,0,3,0
0,2,20,8,999,0,3,0
0,2,359,6,999,0,3,0
0,2,605,6,999,0,3,1
0,2,180,3,999,0,3,0
2,2,30,4,999,0,3,0
0,2,94,14,999,0,3,0
0,2,232,3,999,0,3,0
2,2,432,4,999,0,3,1
0,2,152,6,999,0,3,0
2,2,104,7,999,0,3,0
2,2,154,5,999,0,3,0
0,2,70,10,999,0,3,0
0,2,48,2,999,0,3,0
0,2,201,3,999,0,3,0
2,2,182,5,999,0,3,0
2,2,150,3,999,0,3,0
0,2,209,2,999,0,3,0
2,2,86,5,999,0,3,0
0,2,67,10,999,0,3,0
2,2,197,5,999,0,3,0
0,2,87,1,999,0,3,0
2,2,75,4,999,0,3,0
0,2,450,3,999,0,3,0
0,2,174,1,999,0,3,0
2,2,180,1,999,0,3,0
0,2,20,8,999,0,3,0
2,2,179,1,999,0,3,0
0,2,73,1,999,0,3,0
2,2,55,1,999,0,3,0
2,2,222,1,999,0,3,0
0,2,267,1,999,0,3,0
0,2,69,2,999,0,3,0
2,2,200,4,999,0,3,0
2,2,63,1,999,0,3,0
2,2,332,3,999,0,3,0
0,2,542,1,999,0,3,0
0,2,301,1,999,0,3,0
0,2,207,1,999,0,3,0
2,2,115,3,999,0,3,0
0,2,159,1,999,0,3,0
0,2,117,1,999,0,3,0
0,2,159,4,999,0,3,0
2,2,238,2,999,0,3,0
0,2,161,1,999,0,3,0
0,2,1173,3,999,0,3,1
0,2,206,1,999,0,3,0
0,2,438,1,999,0,3,0
0,2,250,1,999,0,3,0
0,2,46,1,999,0,3,0
0,2,147,2,999,0,3,0
0,2,275,1,999,0,3,0
0,2,26,7,999,0,3,0
0,2,963,2,999,0,3,1
0,2,202,1,999,0,3,0
2,2,50,4,999,0,3,0
0,2,236,2,999,0,3,0
2,2,272,1,999,0,3,0
0,2,112,1,999,0,3,0
2,2,384,5,999,0,3,0
0,2,361,1,999,0,3,0
2,2,49,1,999,0,3,0
0,2,953,1,999,0,3,0
0,2,148,2,999,0,3,0
0,2,233,1,999,0,3,0
2,2,409,1,999,0,3,0
2,2,194,1,999,0,3,0
0,2,103,1,999,0,3,0
0,2,579,1,999,0,3,0
0,2,956,3,999,0,3,1
0,2,183,4,999,0,3,0
0,2,117,1,999,0,3,0
0,2,175,1,999,0,3,0
0,2,186,1,999,0,3,0
0,2,23,1,999,0,3,0
2,2,256,1,999,0,3,0
0,2,68,1,999,0,3,0
0,2,157,1,999,0,3,0
2,2,132,1,999,0,3,0
0,2,131,1,999,0,3,0
2,2,43,1,999,0,3,0
2,2,479,1,999,0,3,0
2,2,363,1,999,0,3,0
0,2,56,1,999,0,3,0
2,2,201,1,999,0,3,0
0,2,517,1,999,0,3,0
0,2,447,1,999,0,3,0
0,2,342,3,999,0,3,0
2,2,135,1,999,0,3,0
2,2,119,2,999,0,3,0
0,2,22,1,999,0,3,0
0,2,150,1,999,0,3,0
0,2,110,1,999,0,3,0
0,2,166,1,999,0,3,0
2,2,65,13,999,0,3,0
0,2,404,13,999,0,3,0
2,2,280,1,999,0,3,0
2,2,157,1,999,0,3,0
0,2,170,3,999,0,3,0
0,2,80,1,999,0,3,0
0,2,164,1,999,0,3,0
2,2,34,1,999,0,3,0
2,2,258,1,999,0,3,0
0,2,291,1,999,0,3,0
0,2,126,4,999,0,3,0
2,2,88,2,999,0,3,0
0,2,941,3,999,0,3,1
0,2,349,2,999,0,3,0
2,2,131,1,999,0,3,0
0,2,384,1,999,0,3,0
0,2,440,1,999,0,3,0
0,2,143,1,999,0,3,0
0,2,284,1,999,0,3,0
2,2,161,3,999,0,3,0
0,2,123,4,999,0,3,0
0,2,771,1,999,0,3,0
2,2,103,2,999,0,3,0
0,2,132,5,999,0,3,0
2,2,235,1,999,0,3,0
0,2,1025,7,999,0,3,1
0,2,45,2,999,0,3,0
0,2,21,3,999,0,3,0
2,2,536,1,999,0,3,0
0,2,243,3,999,0,3,0
2,2,131,5,999,0,3,0
2,2,316,1,999,0,3,0
2,2,192,2,999,0,3,0
0,2,145,1,999,0,3,0
0,2,288,2,999,0,3,0
2,2,569,2,999,0,3,0
0,2,23,1,999,0,3,0
0,2,406,3,999,0,3,0
2,2,106,6,999,0,3,0
0,2,393,3,999,0,3,0
2,2,171,3,999,0,3,0
0,2,116,1,999,0,3,0
0,2,25,1,999,0,3,0
0,2,118,2,999,0,3,0
0,2,75,1,999,0,3,0
0,2,54,1,999,0,3,0
2,2,235,1,999,0,3,0
0,2,404,4,999,0,3,0
0,2,179,2,999,0,3,0
2,2,126,1,999,0,3,0
0,2,102,1,999,0,3,0
0,2,110,4,999,0,3,0
0,2,227,1,999,0,3,0
2,2,123,5,999,0,3,0
0,2,194,2,999,0,3,0
2,2,992,1,999,0,3,1
2,2,100,3,999,0,3,0
0,2,303,1,999,0,3,0
0,2,732,2,999,0,3,1
0,2,366,1,999,0,3,0
2,2,228,1,999,0,3,0
2,2,14,1,999,0,3,0
2,2,193,1,999,0,3,0
2,2,409,1,999,0,3,0
0,2,220,2,999,0,3,0
0,2,231,2,999,0,3,0
0,2,242,2,999,0,3,0
2,2,216,2,999,0,3,0
0,2,119,4,999,0,3,0
0,2,41,5,999,0,3,0
0,2,495,3,999,0,3,0
0,2,128,6,999,0,3,0
0,2,185,1,999,0,3,0
2,2,722,2,999,0,3,0
2,2,240,5,999,0,3,0
2,2,455,1,999,0,3,0
0,2,138,2,999,0,3,0
2,2,361,3,999,0,3,0
0,2,418,2,999,0,3,0
0,2,208,1,999,0,3,0
0,2,177,26,999,0,3,0
0,2,249,1,999,0,3,0
0,2,84,15,999,0,3,0
0,2,338,1,999,0,3,0
0,2,299,1,999,0,3,0
2,2,284,3,999,0,3,0
0,2,282,2,999,0,3,0
0,2,435,3,999,0,3,0
2,2,120,2,999,0,3,0
2,2,825,1,999,0,3,0
0,2,51,2,999,0,3,0
2,2,253,2,999,0,3,0
0,2,259,1,999,0,3,0
0,2,237,2,999,0,3,0
2,2,1045,3,999,0,3,1
2,2,110,2,999,0,3,0
0,2,188,5,999,0,3,0
2,2,320,1,999,0,3,0
0,2,231,12,999,0,3,0
2,2,170,1,999,0,3,0
0,2,58,1,999,0,3,0
0,2,615,1,999,0,3,0
2,2,676,5,999,0,3,0
2,2,165,3,999,0,3,0
0,2,192,4,999,0,3,0
2,2,258,2,999,0,3,0
0,2,319,1,999,0,3,0
0,2,860,1,999,0,3,0
0,2,680,2,999,0,3,0
0,2,165,2,999,0,3,0
0,2,356,2,999,0,3,0
0,2,235,2,999,0,3,0
0,2,173,3,999,0,3,0
2,2,294,2,999,0,3,0
0,2,216,1,999,0,3,0
0,2,177,1,999,0,3,0
0,2,220,1,999,0,3,0
2,2,641,2,999,0,3,0
0,2,633,28,999,0,3,0
0,2,94,1,999,0,3,0
0,2,35,32,999,0,3,0
2,2,828,1,999,0,3,0
0,2,35,1,999,0,3,0
0,2,263,1,999,0,3,0
2,2,143,1,999,0,3,0
0,2,108,12,999,0,3,0
2,2,164,7,999,0,3,0
0,2,245,1,999,0,3,0
2,2,43,5,999,0,3,0
0,2,768,1,999,0,3,1
0,2,327,2,999,0,3,0
2,2,215,3,999,0,3,0
2,2,200,1,999,0,3,0
0,2,320,1,999,0,3,0
0,2,801,1,999,0,3,1
0,2,31,5,999,0,3,0
2,2,114,3,999,0,3,0
0,2,236,7,999,0,3,0
0,2,201,2,999,0,3,0
2,2,482,2,999,0,3,1
2,2,133,3,999,0,3,0
0,2,2456,2,999,0,3,1
2,2,171,5,999,0,3,0
0,2,443,1,999,0,3,0
2,2,263,6,999,0,3,0
2,2,94,18,999,0,3,0
0,2,59,1,999,0,3,0
2,2,111,7,999,0,3,0
0,2,72,3,999,0,3,0
0,2,199,4,999,0,3,0
0,2,589,6,999,0,3,0
0,2,199,1,999,0,3,0
0,2,113,3,999,0,3,0
0,2,179,2,999,0,3,0
2,2,215,10,999,0,3,0
0,2,61,2,999,0,3,0
0,2,107,3,999,0,3,0
0,2,242,6,999,0,3,0
0,2,1340,1,999,0,3,0
2,2,13,13,999,0,3,0
0,2,129,1,999,0,3,0
2,2,50,3,999,0,3,0
2,2,406,1,999,0,3,0
0,2,239,1,999,0,3,0
0,2,178,1,999,0,3,0
0,2,81,6,999,0,3,0
2,2,327,1,999,0,3,0
2,2,604,1,999,0,3,0
0,2,137,2,999,0,3,0
0,2,72,1,999,0,3,0
0,2,246,2,999,0,3,0
0,2,199,3,999,0,3,0
0,2,372,1,999,0,3,0
0,2,167,1,999,0,3,0
0,2,30,1,999,0,3,0
0,2,189,1,999,0,3,0
0,2,277,1,999,0,3,0
0,2,215,3,999,0,3,0
0,2,133,3,999,0,3,0
0,2,183,2,999,0,3,0
0,2,134,3,999,0,3,0
2,2,211,5,999,0,3,0
2,2,80,4,999,0,3,0
2,2,220,3,999,0,3,0
2,2,495,2,999,0,3,0
0,2,157,2,999,0,3,0
0,2,81,5,999,0,3,0
2,2,559,7,999,0,3,0
0,2,441,3,999,0,3,0
2,2,14,21,999,0,3,0
0,2,662,5,999,0,3,0
2,2,76,8,999,0,3,0
0,2,230,3,999,0,3,0
0,2,323,2,999,0,3,0
2,2,117,4,999,0,3,0
2,2,176,2,999,0,3,0
2,2,1259,6,999,0,3,1
0,2,380,4,999,0,3,0
0,2,214,2,999,0,3,0
0,2,136,4,999,0,3,0
0,2,350,3,999,0,3,0
0,2,56,5,999,0,3,0
0,2,131,4,999,0,3,0
2,2,113,6,999,0,3,0
0,2,71,2,999,0,3,0
2,2,137,3,999,0,3,0
0,2,497,2,999,0,3,0
0,2,184,5,999,0,3,0
2,2,276,2,999,0,3,0
0,2,68,2,999,0,3,0
0,2,11,18,999,0,3,0
2,2,313,7,999,0,3,0
0,2,397,2,999,0,3,0
0,2,164,2,999,0,3,0
0,2,1363,7,999,0,3,1
2,2,816,2,999,0,3,0
0,2,1030,6,999,0,3,0
0,2,266,10,999,0,3,0
2,2,56,12,999,0,3,0
0,2,143,8,999,0,3,0
0,2,229,2,999,0,3,0
0,2,342,2,999,0,3,0
0,2,340,2,999,0,3,0
0,2,59,2,999,0,3,0
2,2,72,8,999,0,3,0
2,2,599,3,999,0,3,0
0,2,77,8,999,0,3,0
0,2,157,2,999,0,3,0
0,2,199,7,999,0,3,0
2,2,187,2,999,0,3,0
2,2,239,8,999,0,3,0
2,2,246,5,999,0,3,0
2,2,238,5,999,0,3,0
0,2,118,7,999,0,3,0
0,2,254,21,999,0,3,0
0,2,281,7,999,0,3,0
2,2,94,2,999,0,3,0
0,2,269,2,999,0,3,0
0,2,203,9,999,0,3,0
0,2,140,6,999,0,3,0
0,2,148,2,999,0,3,0
0,2,583,1,999,0,3,0
0,2,172,2,999,0,3,0
2,2,60,5,999,0,3,0
2,2,70,6,999,0,3,0
0,2,68,6,999,0,3,0
0,2,267,3,999,0,3,0
2,2,88,4,999,0,3,0
0,2,19,20,999,0,3,0
2,2,490,6,999,0,3,0
0,2,604,14,999,0,3,0
0,2,290,3,999,0,3,0
0,2,78,3,999,0,3,0
0,2,88,6,999,0,3,0
2,2,113,4,999,0,3,0
0,2,550,1,999,0,3,0
0,2,52,1,999,0,3,0
2,2,197,3,999,0,3,0
0,2,235,3,999,0,3,0
0,2,159,6,999,0,3,0
0,2,120,11,999,0,3,0
0,2,1516,2,999,0,3,0
2,2,28,19,999,0,3,0
2,2,87,7,999,0,3,0
2,2,151,7,999,0,3,0
2,2,226,1,999,0,3,0
2,2,113,11,999,0,3,0
0,2,281,1,999,0,3,0
2,2,1336,4,999,0,3,1
2,2,173,14,999,0,3,0
0,2,83,11,999,0,3,0
2,2,180,6,999,0,3,0
0,2,457,1,999,0,3,0
0,2,25,1,999,0,3,0
2,2,145,8,999,0,3,0
0,2,622,1,999,0,3,0
0,2,89,1,999,0,3,0
2,2,99,6,999,0,3,0
0,2,71,1,999,0,3,0
0,2,407,1,999,0,3,0
0,2,250,1,999,0,3,0
0,2,633,1,999,0,3,1
0,2,111,3,999,0,3,0
0,2,462,2,999,0,3,0
0,2,28,4,999,0,3,0
2,2,1138,1,999,0,3,0
2,2,107,2,999,0,3,0
2,2,135,2,999,0,3,0
2,2,96,3,999,0,3,0
0,2,131,2,999,0,3,0
2,2,46,2,999,0,3,0
0,2,267,2,999,0,3,0
0,2,213,3,999,0,3,0
0,2,1242,1,999,0,3,1
0,2,109,3,999,0,3,0
0,2,75,3,999,0,3,0
0,2,129,4,999,0,3,0
0,2,89,3,999,0,3,0
0,2,103,4,999,0,3,0
0,2,105,3,999,0,3,0
2,2,71,5,999,0,3,0
0,2,406,2,999,0,3,0
2,2,66,2,999,0,3,0
2,2,38,2,999,0,3,0
0,2,166,2,999,0,3,0
0,2,67,2,999,0,3,0
0,2,121,4,999,0,3,0
2,2,524,15,999,0,3,1
0,2,1141,4,999,0,3,1
2,2,125,5,999,0,3,0
0,2,18,1,999,0,3,0
0,2,355,1,999,0,3,0
2,2,237,1,999,0,3,0
0,2,299,1,999,0,3,0
0,2,578,1,999,0,3,1
0,2,109,1,999,0,3,0
0,2,142,2,999,0,3,0
2,2,102,1,999,0,3,0
2,2,233,1,999,0,3,0
0,2,194,2,999,0,3,0
0,2,365,1,999,0,3,0
0,2,984,2,999,0,3,1
0,2,16,8,999,0,3,0
0,2,105,1,999,0,3,0
0,2,215,1,999,0,3,0
0,2,148,10,999,0,3,0
0,2,386,1,999,0,3,0
2,2,91,4,999,0,3,0
0,2,98,1,999,0,3,0
0,2,193,2,999,0,3,0
0,2,132,1,999,0,3,0
0,2,279,1,999,0,3,0
0,2,109,9,999,0,3,0
0,2,1045,1,999,0,3,0
0,2,361,1,999,0,3,0
0,2,204,1,999,0,3,0
0,2,83,1,999,0,3,0
0,2,105,1,999,0,3,0
0,2,73,10,999,0,3,0
2,2,77,8,999,0,3,0
0,2,29,1,999,0,3,0
0,2,355,1,999,0,3,0
0,2,153,1,999,0,3,0
0,2,87,1,999,0,3,0
0,2,178,6,999,0,3,0
0,2,174,1,999,0,3,0
0,2,605,1,999,0,3,0
0,2,638,1,999,0,3,1
0,2,89,1,999,0,3,0
0,2,121,2,999,0,3,0
0,2,216,1,999,0,3,0
0,2,83,2,999,0,3,0
2,2,317,9,999,0,3,0
0,2,184,1,999,0,3,0
0,2,161,1,999,0,3,0
0,2,301,1,999,0,3,0
0,2,276,1,999,0,3,0
0,2,182,1,999,0,3,0
2,2,139,2,999,0,3,0
0,2,87,3,999,0,3,0
0,2,377,1,999,0,3,0
0,2,211,1,999,0,3,0
0,2,357,4,999,0,3,0
0,2,119,2,999,0,3,0
0,2,264,2,999,0,3,0
0,2,165,1,999,0,3,0
0,2,148,1,999,0,3,0
0,2,121,2,999,0,3,0
2,2,235,2,999,0,3,0
0,2,90,2,999,0,3,0
0,2,367,2,999,0,3,0
0,2,444,3,999,0,3,0
0,2,141,1,999,0,3,0
2,2,31,1,999,0,3,0
0,2,283,1,999,0,3,0
0,2,767,2,999,0,3,1
0,2,123,1,999,0,3,0
2,2,236,1,999,0,3,0
2,2,936,1,999,0,3,1
0,2,85,3,999,0,3,0
2,2,104,2,999,0,3,0
0,2,71,4,999,0,3,0
0,2,525,2,999,0,3,1
2,2,324,1,999,0,3,0
0,2,525,1,999,0,3,0
0,2,238,1,999,0,3,0
0,2,563,1,999,0,3,1
0,2,217,2,999,0,3,0
0,2,433,2,999,0,3,0
0,2,52,1,999,0,3,0
0,2,149,8,999,0,3,0
0,2,357,2,999,0,3,0
0,2,140,1,999,0,3,0
2,2,171,3,999,0,3,0
0,2,154,2,999,0,3,0
0,2,219,1,999,0,3,0
0,2,1449,6,999,0,3,1
0,2,251,1,999,0,3,0
0,2,544,1,999,0,3,0
0,2,232,1,999,0,3,0
0,2,920,1,999,0,3,1
0,2,79,1,999,0,3,0
0,2,103,2,999,0,3,0
2,2,833,2,999,0,3,0
0,2,97,1,999,0,3,0
0,2,205,6,999,0,3,0
0,2,360,2,999,0,3,0
0,2,344,2,999,0,3,0
0,2,204,1,999,0,3,0
0,2,156,3,999,0,3,0
0,2,213,1,999,0,3,0
0,2,153,6,999,0,3,0
0,2,29,2,999,0,3,0
0,2,15,1,999,0,3,0
